RNA15_1	45	10	8
RNA14	37	6	16
SSUF_1	35	4	61
RNA15_1	45	11	6
RNA14	37	7	3
SSUF_1	35	5	1098
RNA30	77	2	3
RNA15_1	45	12	5
RNA14	37	8	4
SSUF_1	35	6	164
RNA15_1	45	13	6
SSUF_1	35	7	98
RNA23t_1	74	0	1
RNA15_1	45	14	5
SSUF_1	35	8	105
RNA15_1	45	15	8
RNA11_F	75	20	4732
SSUF_1	35	9	184
RNA15_1	45	16	1
SSUA	133	20	328
RNA11_F	75	21	796
RNA15_1	45	17	4
SSUA	133	21	1
RNA11_F	75	22	19
RNA15_1	45	18	430
RNA15_1	45	19	7
RNA43	51	13	1
RNA43	51	16	1
RNA40	82	10	3
RNA31_1	65	0	4
LSUB	61	0	4
LSUB	61	1	1
LSUB	61	3	1
RNA31_1	65	5	2
SSUE_2	27	0	59
SSUE_2	27	1	107
SSUE_2	27	2	4
LSUB	61	8	1
SSUE_2	27	3	4
LSUB	61	9	1
SSUE_2	27	5	3
RNA5_F	145	0	6
SSUE_2	27	6	7
SSUE_2	27	7	5
RNA5_F	84	10	7
SSUE_2	27	8	78
RNA5_F	84	11	67
SSUE_2	27	9	535
RNA5_F	145	4	2
RNA11_1	56	20	8
RNA5_F	84	12	17
RNA5_F	145	5	1
RNA11_1	56	21	4
RNA29	74	29	1
RNA15_1	44	0	75
RNA11_1	56	22	13
RNA15_1	44	1	15
RNA11_1	56	23	6
RNA15_1	44	2	8
RNA15_1	44	3	4
RNA1	99	0	1163
RNA15_1	44	4	5
RNA1	99	1	184
RNA42	106	15	1
RNA15_1	44	5	5
RNA1	99	2	1
RNA15_1	44	6	11
RNA1	99	3	992
RNA15_1	44	7	12
RNA1	99	4	1
RNA19	63	5	1
RNA15_1	44	8	21
RNA1	99	5	54
RNA16	49	0	19
RNA15_1	44	9	10
RNA1	99	6	1
RNA16	49	1	4
LSUB	122	16	1
SSUF_2	62	22	1
RNA16	49	2	1
RNA7	127	0	6
RNA16	49	3	1
RNA1	99	9	2
RNA16	49	4	2
RNA18	52	0	8
RNA16	49	5	2
RNA16	49	6	3
RNA16	49	7	1
RNA16	49	8	1
RNA18	52	4	1
RNA16	49	9	1
RNA18	52	6	2
RNA28	131	0	4
SSUF_2	36	0	4548
RNA18	52	8	1
RNA28	131	1	1
SSUF_2	36	1	36
RNA5_1	65	10	4
SSUF_2	36	2	5926
RNA17	41	0	140198
SSUF_2	36	3	1772
RNA5_1	65	12	15
RNA17	41	1	18937
SSUF_2	36	4	147
RNA5_1	65	13	1
SSUF_1	38	0	413
SSUF_2	36	5	106
SSUF_1	38	1	107
RNA17	41	3	14
SSUF_2	36	6	5
SSUF_1	38	2	42
RNA17	41	4	123
SSUF_2	36	7	84
SSUF_1	38	3	42
RNA17	41	5	106
SSUF_2	36	8	122
SSUF_1	38	4	55
RNA17	41	6	24
SSUF_2	36	9	3
SSUF_1	38	5	108
RNA1	80	0	29
RNA17	41	7	1
SSUF_1	38	6	178
RNA1	80	1	5
RNA17	41	8	5
SSUF_1	38	7	316
SSUF_1	38	8	7046
RNA14	65	30	23
SSUF_1	38	9	440
RNA13	29	0	1068
RNA23t_1	77	2	1
RNA13	29	1	200
RNA14	65	32	1
RNA30	100	0	2
RNA17	148	94	1
RNA11_1	150	0	3
SSUE_2	42	10	5
SSUF_2	30	0	3183
RNA40	128	0	3
SSUE_2	42	11	15
SSUF_2	30	1	1537
RNA15_1	45	20	1
RNA30	100	6	1
SSUE_2	42	12	27
SSUF_2	30	2	31
SSUE_2	42	13	77
SSUF_2	30	3	15
RNA15_1	45	22	26
SSUE_2	42	14	1
LSUB	64	0	1
SSUE_2	42	15	3
RNA40	128	5	1
SSUE_2	42	16	1
SSUE_2	42	17	2
RNA15_1	45	26	2
SSUE_2	42	18	1
RNA31_1	68	6	1
SSUE_2	42	19	1
LSUB	64	7	3
RNA1	142	4	1
RNA23t_F	100	13	1
RNA30	61	0	13
RNA5_F	148	0	2
RNA30	61	1	2
RNA30	61	2	1
RNA30	61	3	3
RNA30	61	4	4
RNA5_F	148	5	1
RNA30	61	6	23
RNA15_1	47	0	42
RNA30	61	7	2
RNA15_1	47	1	9
RNA30	61	8	1
RNA15_1	47	2	7
RNA30	51	10	16
RNA42	59	11	2
RNA15_1	47	3	6
RNA30	51	11	25
RNA15_1	47	4	1
RNA30	51	12	44
RNA42	59	13	2
RNA15_1	47	5	3
RNA19	42	10	3
RNA30	51	13	16
RNA42	59	14	1
RNA15_1	47	6	2
RNA19	42	11	113
RNA30	51	14	5
RNA15_1	47	7	3
LSUB	34	10	56
RNA19	42	12	2
RNA30	51	15	20
RNA15_1	47	8	5
LSUB	34	11	110
RNA19	42	13	8
RNA30	51	16	17
LSUB	34	12	49
RNA19	42	14	43
RNA30	51	17	16
LSUB	34	13	83
RNA30	51	18	9
RNA30	51	19	9
RNA16	73	11	1
RNA34_1	92	0	68
RNA34_1	92	1	2
RNA34_1	92	3	1
RNA16	73	15	3
RNA34_1	92	4	2
RNA16	73	16	2
RNA34_1	92	5	6
RNA28	134	0	4
RNA34_1	92	6	2
SSUF_2	39	0	4554
RNA16	73	19	2
SSUF_2	39	1	71
RNA28	134	2	3
SSUF_2	39	2	4
RNA17	44	0	53
SSUF_2	39	3	12
RNA17	44	1	6
RNA17	44	2	1
SSUF_2	39	5	234
RNA17	44	3	32688
SSUF_2	39	6	289
RNA17	44	4	607
SSUF_2	39	7	39
RNA2	94	9	1
RNA17	44	5	60
SSUF_2	39	8	39
RNA17	44	6	95
SSUF_2	39	9	5
RNA1	83	0	95
RNA17	44	7	67
RNA3	93	10	1
RNA1	83	1	13
RNA17	44	8	53
RNA3	93	11	2
RNA1	83	2	1
RNA17	44	9	7
RNA3	93	12	26
RNA1	83	3	2
RNA43	100	7	2
RNA3	93	13	2
RNA14	64	10	3
RNA3	93	14	2
RNA1	83	5	1
RNA14	64	11	1
RNA43	100	9	1
RNA30	103	0	2
RNA14	64	12	1
RNA14	64	13	3
RNA7	111	0	23
RNA14	64	14	2
RNA7	111	1	3
RNA14	64	15	1
RNA7	111	2	5
RNA30	103	4	1
RNA36	46	10	1
RNA14	64	16	1
RNA7	111	3	13
RNA7	111	4	13
RNA6	123	15	1
RNA36	46	12	2
RNA7	111	5	15
RNA36	46	13	1
RNA14	64	19	1
RNA7	111	6	2
RNA36	46	14	1
RNA7	111	8	1
RNA36	46	16	1
SSUA	132	10	13
SSUA	132	11	6
LSUB	67	5	2
RNA1	145	0	1
SSUA	132	12	6
SSUA	132	13	5
SSUA	132	14	3
RNA11_F	129	12	1
RNA31_1	76	12	1
SSUA	132	15	8
RNA30	64	0	6
SSUA	132	17	1
RNA30	64	1	1
SSUE_2	42	23	2
SSUA	132	18	5
RNA30	64	2	2
SSUE_2	42	24	5
SSUA	132	19	769
RNA30	64	3	2
RNA10_F	140	0	2
RNA30	64	4	1
RNA23t_1	61	0	4
RNA30	64	5	1
RNA23t_1	61	1	2
RNA23t_1	61	2	6
RNA23t_1	61	4	2
RNA30	64	9	15
RNA23t_1	61	5	1
RNA29	73	10	2
RNA29	73	11	6
RNA29	73	12	17
RNA29	73	13	1
RNA9	88	10	1
RNA9	88	11	2
RNA5_F	132	11	1
RNA29	73	16	2
RNA5_F	132	12	11
RNA9	88	13	98
RNA29	73	18	1
RNA9	88	14	2
RNA5_F	132	14	2
RNA31_1	52	4	1
RNA9	88	15	1
RNA9	88	16	3
RNA34_F	137	10	42
RNA34_1	95	0	19
RNA30	51	20	1758
RNA34_F	137	11	9
RNA30	51	21	7
RNA31_1	52	9	1
RNA30	51	22	2
RNA30	51	23	1
RNA34_1	95	4	2
RNA30	51	24	1
RNA34_1	95	5	1
RNA28	137	0	1
RNA5_F	132	0	6
RNA18	58	9	1
SSUF_2	61	10	385
RNA5_F	132	2	1
SSUF_2	61	11	55
RNA5_F	132	3	97
RNA17	47	0	34266
SSUF_2	61	12	19
RNA5_F	132	4	1
RNA17	47	1	2019
SSUF_2	61	13	11
RNA17	47	2	1250
RNA16	73	20	1
SSUF_2	61	14	14
RNA15_1	31	0	1805
RNA5_F	132	6	8
RNA17	47	3	32
SSUF_2	61	15	84
RNA15_1	31	1	200
RNA5_F	132	7	4
RNA17	47	4	877
RNA2	97	9	1
SSUF_2	61	16	1
RNA15_1	31	2	572
RNA19	50	0	6
RNA17	47	5	2917
SSUF_2	61	17	15
RNA15_1	31	3	573
RNA1	86	0	53
RNA19	50	1	4
RNA7	79	10	21
RNA17	47	6	423698
SSUF_2	61	18	3
RNA15_1	31	4	121148
RNA1	86	1	3
RNA19	50	2	1
RNA7	79	11	4
RNA17	47	7	4723
RNA15_1	31	5	965
RNA7	79	12	3
RNA17	47	8	268
RNA15_1	31	6	83
RNA19	50	4	1
RNA7	79	13	2
RNA17	47	9	63
RNA15_1	31	7	112
RNA7	79	14	3
RNA15_1	31	8	22138
RNA1	86	5	1
RNA19	50	6	2
RNA7	79	15	1
RNA15_1	31	9	1115
RNA19	50	7	1
RNA30	106	0	3
RNA1	86	7	2
RNA7	114	0	46
RNA30	106	2	1
RNA7	114	1	8
RNA7	114	2	11
RNA7	114	3	16
RNA7	114	4	19
RNA7	114	5	27
RNA7	114	6	4
SSUF_1	69	20	3
RNA7	114	7	1
RNA7	114	8	1
SSUF_1	69	23	1
RNA14	64	20	1
RNA14	64	21	1
RNA23t_2	75	1	1
RNA1	148	0	1
RNA14	64	24	1
SSUF_1	25	0	50
RNA14	64	25	1
SSUF_1	25	1	12
SSUF_1	25	2	1
RNA30	67	0	3
RNA14	64	27	1
RNA16	30	0	1003
RNA14	64	28	1
RNA15_1	44	10	7
RNA16	30	1	974
RNA14	64	29	26
RNA15_1	44	11	14
RNA15_1	44	12	10
RNA16	30	3	91
RNA30	67	4	3
RNA15_1	44	13	17
RNA16	30	4	116
RNA30	67	5	1
RNA23t_1	64	0	7
RNA15_1	44	14	16
RNA16	30	5	10770
RNA23t_1	64	1	1
RNA15_1	44	15	1
RNA16	30	6	35
RNA23t_1	64	2	2
RNA16	30	7	2
SSUA	132	20	8
RNA23t_1	64	3	1
RNA15_1	44	17	641
RNA30	67	9	1
RNA15_1	44	18	8
RNA16	30	9	1
RNA15_1	44	19	1
RNA31_1	55	0	1
RNA31_1	55	1	1
RNA9	127	16	1
LSUB	51	0	9
LSUB	51	1	2
LSUB	51	2	3
RNA31_1	55	5	1
LSUB	51	3	3
LSUB	51	5	2
RNA34_1	98	0	4
SSUE_2	17	0	2
LSUB	51	6	1
SSUE_2	17	1	17
LSUB	51	8	1
LSUB	51	9	7
RNA5_F	135	0	5
RNA5_F	135	1	1
RNA5_F	83	10	32
RNA5_F	83	11	17
RNA5_F	135	3	1
RNA29	73	28	2
RNA5_F	83	13	1
RNA5_F	83	14	6
RNA15_1	34	0	1937
RNA5_F	135	6	75
RNA43	106	0	1
RNA15_1	34	1	361
RNA5_F	135	7	1
RNA15_1	34	2	178
RNA19	53	0	2
RNA15_1	34	3	219
RNA1	89	0	146
RNA5_F	135	9	9
RNA19	53	1	1
RNA15_1	34	4	197
RNA1	89	1	18
RNA15_1	34	5	57
RNA1	89	2	48
RNA15_1	34	6	77
RNA1	89	3	1
RNA19	53	4	1
RNA15_1	34	7	28294
RNA1	89	4	1
RNA15_1	34	8	1388
RNA3	92	0	32
RNA19	53	6	1
RNA30	109	0	1
RNA15_1	34	9	462
RNA3	92	1	127
RNA19	53	7	1
RNA30	109	1	2
RNA3	92	2	23
SSUF_2	61	22	1
RNA30	109	2	3
RNA2	145	20	1
RNA3	92	3	7
RNA19	53	9	1
RNA7	117	0	69
SSUF_2	61	23	1
RNA3	92	4	17
RNA1	89	9	4
RNA7	117	1	5
RNA3	92	5	8
RNA7	117	2	3
SSUF_2	61	25	1
RNA18	42	0	242
RNA3	92	6	8
RNA7	117	3	3
RNA18	42	1	38
RNA2	145	24	1
RNA3	92	7	1
RNA7	117	4	8
SSUF_2	61	27	1
RNA18	42	2	8
RNA3	92	8	2
RNA6	62	10	19
RNA7	117	5	31
RNA18	42	3	13
RNA6	62	11	17
RNA7	117	6	4
RNA18	42	4	7
RNA6	62	12	36
RNA7	117	7	2
RNA18	42	5	8
RNA6	62	13	16
RNA1	114	10	4
RNA31_F	95	10	5
RNA7	117	8	1
RNA18	42	6	7
RNA6	62	14	1
RNA31_F	95	11	1
RNA18	42	7	20
RNA14	109	10	2
RNA31_F	95	12	1
RNA18	42	8	2
RNA14	109	11	37
RNA31_F	95	13	3
RNA18	42	9	10
RNA1	114	14	47
RNA31_F	95	14	2
RNA5_1	64	11	20
RNA14	109	14	1
RNA1	114	15	1
RNA5_1	64	12	1
RNA31_F	95	16	1
RNA5_1	64	13	2
SSUF_1	28	0	16
RNA1	114	17	3
RNA31_F	95	17	7
SSUF_1	28	1	14
RNA1	114	18	2
SSUF_1	28	2	12
RNA16	33	0	181
RNA5_1	64	16	1
SSUF_1	28	3	3
RNA16	33	1	208
SSUF_1	28	4	16
RNA16	33	2	21
RNA16	33	3	27
RNA16	33	4	20
RNA16	33	6	11
RNA16	33	7	10
RNA16	33	8	2304
RNA23t_1	67	4	1
RNA16	33	9	27
SSUE_2	41	10	15
RNA11_F	74	10	551
SSUE_2	41	11	39
RNA40	118	1	1
RNA11_F	74	11	292
SSUE_2	41	12	85
RNA15_1	44	21	45
RNA31_1	58	0	2
RNA11_F	74	12	2423
SSUE_2	41	13	8
RNA15_1	44	22	2
RNA11_F	74	13	2206
SSUE_2	41	14	1
RNA11_F	74	14	423
LSUB	54	0	10
SSUE_2	41	15	3
RNA15_1	44	24	1
RNA33_1	73	1	1
RNA11_F	74	15	495
SSUE_2	41	16	1
RNA11_F	74	16	71593
SSUE_2	41	17	2
RNA11_F	74	17	2555
SSUE_2	41	18	1
RNA11_F	74	18	371
LSUB	54	4	1
RNA11_F	74	19	4037
RNA1	132	0	4
LSUB	54	7	1
RNA1	132	3	1
RNA1	132	4	1
RNA30	51	0	310
RNA5_F	138	0	12
RNA30	51	1	67
RNA5_F	138	1	3
RNA30	51	2	23
RNA30	51	3	32
RNA5_F	138	3	2
RNA30	51	4	26
RNA30	51	5	23
RNA5_F	138	5	1
RNA30	51	6	21
RNA15_1	37	0	11708
RNA5_F	138	6	1
RNA30	51	7	17
RNA15_1	37	1	366
RNA30	51	8	21
RNA30	50	10	27
RNA15_1	37	2	238
RNA19	56	0	3
RNA30	51	9	14
RNA30	50	11	43
RNA15_1	37	3	216
RNA5_F	138	9	203
RNA30	50	12	17
RNA15_1	37	4	177
RNA19	56	2	1
RNA11_1	55	10	41
RNA30	50	13	16
RNA15_1	37	5	213
RNA11_1	55	11	127
RNA30	50	14	25
RNA15_1	37	6	288
RNA42	58	15	1
RNA11_1	55	12	77
RNA30	50	15	15
RNA15_1	37	7	418
LSUB	33	10	88
RNA19	56	5	1
RNA11_1	55	13	110
RNA30	50	16	13
RNA15_1	37	8	40
RNA3	95	0	107
LSUB	33	11	41
RNA11_1	55	14	186
RNA30	50	17	18
RNA15_1	37	9	496
RNA3	95	1	12
LSUB	33	12	77
RNA42	58	18	1
RNA11_1	55	15	1634
RNA30	50	18	14
RNA3	95	2	9
RNA11_1	55	16	135
RNA30	50	19	3148
RNA3	95	3	34
RNA11_1	55	17	54
RNA3	95	4	4150
RNA18	45	0	112
RNA11_1	55	18	59
RNA3	95	5	1042
RNA18	45	1	27
RNA11_1	55	19	6
RNA3	95	6	115
RNA18	45	2	7
RNA3	95	7	30
RNA34_1	82	0	13
RNA18	45	3	6
RNA34_1	82	1	1
RNA16	72	13	3
RNA18	45	4	7
RNA3	95	9	6
RNA16	72	14	3
RNA18	45	5	5
RNA16	72	15	14
RNA18	45	6	12
RNA18	45	7	7
RNA18	45	8	4
RNA18	45	9	5
RNA34_1	82	8	1
RNA17	34	0	22799
RNA40	49	10	1
RNA34_1	82	9	1
RNA17	34	1	4
RNA2	84	8	1
RNA16	36	0	344
RNA16	36	1	122
RNA16	36	2	14
RNA3	92	10	11
RNA16	36	3	39
RNA3	92	11	24
RNA31_F	95	20	1
RNA16	36	4	32
RNA3	92	12	5
RNA31_F	95	21	1
RNA16	36	5	23
RNA3	92	13	4
RNA16	36	6	25
RNA14	63	10	1
RNA3	92	14	1
RNA16	36	7	25
RNA14	63	11	1
RNA16	36	8	2
RNA14	63	12	1
RNA16	36	9	27
RNA14	63	13	7
RNA7	101	0	34
RNA14	63	14	2
RNA7	101	1	13
RNA11_1	143	0	1
RNA14	63	15	3
RNA7	101	2	17
RNA14	63	16	2
RNA7	101	3	15
RNA33_2	87	8	1
RNA14	63	17	1
RNA7	101	4	11
RNA14	63	18	1
RNA7	101	5	13
RNA14	63	19	1
RNA7	101	6	8
RNA7	101	7	11
LSUB	57	0	1
RNA7	101	8	6
RNA7	101	9	5
LSUB	57	2	1
SSUA	131	10	29
RNA23t_2	62	0	4
SSUA	131	11	18
RNA23t_2	62	1	2
SSUA	131	12	14
RNA1	135	1	2
SSUA	131	13	13
RNA23t_2	62	3	1
SSUA	131	14	31
SSUE_2	41	20	2
RNA11_F	74	20	922
SSUA	131	15	1
RNA23t_2	62	5	1
RNA30	54	0	43
RNA11_F	128	14	1
RNA11_F	74	21	27
SSUA	131	16	7
RNA23t_2	62	6	1
SSUE_2	41	22	1
RNA30	54	1	9
RNA11_F	74	22	3
RNA1	135	5	1
SSUA	131	17	13
SSUE_2	41	23	10
RNA30	54	2	1
RNA11_F	74	23	1
SSUA	131	18	1595
SSUE_2	41	24	1
RNA30	54	3	18
SSUA	131	19	3
RNA30	54	4	6
RNA30	54	5	4
RNA30	54	6	5
RNA30	54	7	4
RNA30	54	8	4
RNA30	54	9	2
RNA19	59	0	2
RNA29	72	10	5
SSUD	99	10	3
RNA29	72	11	16
RNA40	102	0	2
SSUD	99	11	5
RNA29	72	12	4
SSUD	99	12	2
RNA33_2	74	16	1
RNA29	72	13	3
SSUE_1	49	10	2
SSUD	99	13	3
RNA29	72	14	1
RNA3	98	0	205
SSUD	99	14	5
RNA3	98	1	23
RNA5_F	131	11	25
SSUD	99	15	1
SSUE_1	49	12	1
RNA31_1	42	2	14
RNA3	98	2	12
SSUE_1	49	13	1
SSUD	99	16	2
RNA31_1	42	3	19
RNA29	72	17	1
RNA3	98	3	12
RNA5_F	131	13	5
SSUD	99	17	1
SSUE_1	49	14	2
RNA3	98	4	6
SSUE_1	49	15	4
SSUD	99	18	5
RNA31_1	42	5	5
RNA18	48	0	49
RNA3	98	5	682
SSUE_1	49	16	3
SSUD	99	19	3
RNA18	48	1	6
RNA3	98	6	16
RNA5_F	131	16	1
SSUE_1	49	17	2
RNA30	50	20	8
RNA18	48	2	1
RNA3	98	7	1819
RNA34_1	85	0	3
SSUE_1	49	18	7
RNA30	50	21	2
RNA18	48	3	3
RNA3	98	8	103
SSUE_1	49	19	6
RNA30	50	22	1
RNA18	48	4	2
RNA3	98	9	69
RNA34_1	85	2	1
RNA11_1	55	20	14
RNA30	50	23	1
RNA18	48	5	4
RNA34_1	85	3	2
RNA11_1	55	21	20
RNA18	48	6	1
SSUD	136	51	1
RNA11_1	55	22	16
RNA18	48	7	2
RNA34_1	85	5	1
RNA11_1	55	23	3
RNA18	48	8	4
RNA5_F	122	0	16
RNA5_F	122	1	3
SSUF_2	60	10	100
RNA5_F	122	2	18
SSUF_2	60	11	22
RNA17	37	0	6308
SSUF_2	60	12	20
RNA5_F	122	4	4
RNA17	37	1	696
SSUF_2	60	13	17
RNA5_F	122	5	1
SSUF_2	60	14	117
SSUF_2	60	15	5
RNA5_F	122	7	2
RNA17	37	4	3
RNA16	39	0	531
SSUF_2	60	16	6
RNA19	40	0	46
RNA5_F	132	49	1
RNA16	39	1	134
SSUF_2	60	17	4
RNA5_F	122	9	5
RNA19	40	1	11
RNA7	78	10	8
RNA16	39	2	41
SSUF_2	60	18	1
RNA19	40	2	7
RNA7	78	11	7
RNA16	39	3	45
RNA19	40	3	3
RNA16	39	4	47
RNA19	40	4	2
RNA7	78	13	1
RNA16	39	5	31
RNA19	40	5	17
RNA7	78	14	2
RNA16	39	6	39
RNA19	40	6	548
RNA16	39	7	29
RNA18	49	12	1
RNA19	40	7	15
RNA16	39	8	25
RNA18	49	13	3
RNA19	40	8	1
RNA16	39	9	31
RNA18	49	14	5
RNA19	40	9	85
RNA7	104	0	49
RNA11_1	146	0	1
RNA18	49	15	1
RNA7	104	1	33
RNA11_1	146	1	1
RNA18	49	16	3
RNA7	104	2	16
RNA18	49	17	29
RNA7	104	3	24
RNA18	49	18	219
RNA7	104	4	16
RNA18	49	19	5
RNA7	104	5	23
RNA7	104	6	6
RNA7	104	7	6
RNA7	104	8	5
RNA7	104	9	9
RNA14	63	20	1
RNA23t_2	65	0	2
RNA23t_2	65	1	1
RNA1	138	0	3
RNA14	63	24	2
RNA1	138	1	3
RNA14	63	26	1
RNA1	138	3	1
RNA30	57	0	12
RNA16	20	0	27
RNA30	57	1	8
RNA14	63	28	66
RNA15_1	43	10	17
SSUE_F	68	20	1
RNA30	57	2	6
RNA15_1	43	11	10
RNA30	57	3	6
RNA15_1	43	12	20
RNA30	57	4	5
RNA15_1	43	13	35
RNA30	57	5	1
RNA15_1	43	14	1
RNA30	57	6	1
RNA15_1	43	15	2
RNA30	57	7	1
RNA15_1	43	16	1049
RNA30	57	8	4
RNA15_1	43	17	17
RNA30	57	9	5
LSUC	52	5	1
RNA33_2	71	9	1
RNA31_1	45	0	1
RNA31_1	45	1	1
RNA9	126	16	1
LSUB	41	0	381
RNA33_1	60	1	1
LSUB	41	1	135
LSUB	41	2	18
LSUB	41	3	23
RNA31_1	45	6	18
LSUB	41	4	31
LSUB	41	5	27
RNA34_1	88	0	1
SSUF_2	150	117	1
LSUB	41	6	17
RNA34_1	88	1	2
LSUB	41	7	17
RNA34_1	88	2	18
SSUD	99	20	1
LSUB	41	8	27
RNA34_1	88	3	14
SSUD	99	21	1
RNA33_1	60	9	1
LSUB	41	9	32
RNA34_1	88	4	12
RNA34_1	88	5	3
SSUD	99	23	1
SSUE_1	49	20	8
RNA5_F	125	0	17
RNA34_1	88	6	1
RNA5_F	125	1	2
RNA5_F	82	10	13
SSUD	99	26	1
SSUD	99	27	88
RNA19	41	10	110
RNA5_F	82	13	8
RNA5_F	125	5	5
RNA19	41	11	9
RNA5_F	125	6	1
RNA19	41	12	8
RNA5_F	82	15	1
RNA5_F	125	7	3
RNA19	41	13	38
RNA19	43	0	57
RNA1	79	0	56
RNA5_F	125	9	2
RNA19	43	1	7
RNA19	43	2	4
RNA1	79	2	2
RNA19	43	3	3
RNA19	43	4	10
RNA19	43	5	21
RNA3	82	0	32
RNA19	43	6	7
SSUF_2	60	20	1
RNA3	82	1	32
RNA19	43	7	1
RNA3	82	2	1
RNA19	43	8	99
RNA3	82	3	3
RNA19	43	9	826
RNA7	107	0	42
RNA3	82	4	33
RNA7	107	1	7
RNA3	82	5	94
RNA7	107	2	15
RNA18	32	0	1684
RNA3	82	6	41
SSUF_2	29	0	84636
RNA7	107	3	8
RNA18	32	1	6522
RNA3	82	7	17
SSUF_2	29	1	583
RNA7	107	4	11
RNA18	32	2	12
RNA3	82	8	20
RNA6	61	10	15
SSUF_2	29	2	2
RNA7	107	5	15
RNA18	32	3	1876
RNA3	82	9	6
RNA6	61	11	32
RNA7	107	6	4
RNA18	32	4	28
RNA6	61	12	19
RNA7	107	7	3
RNA18	32	5	97
RNA6	61	13	4
RNA7	107	8	6
RNA18	32	6	24
RNA14	108	10	18
RNA18	49	20	23
RNA31_F	94	11	5
RNA7	107	9	8
RNA18	32	7	46
RNA18	49	21	3
RNA14	108	12	1
RNA1	113	13	62
RNA5_1	63	10	13
RNA1	113	14	3
SSUF_1	68	10	1
RNA5_1	63	12	4
RNA1	113	16	3
RNA31_F	94	16	3
RNA5_1	63	13	1
RNA1	113	17	1
RNA31_F	94	17	1
RNA2	71	8	4
RNA1	113	19	1
RNA16	23	0	32
RNA31_F	94	19	1
SSUF_1	68	14	1
RNA16	23	3	4
SSUF_1	68	17	1
RNA5_1	63	19	1
RNA19	117	10	1
SSUF_1	68	19	3
LSUC	55	0	1
SSUF_2	128	21	1
RNA14	109	45	1
RNA17	146	95	1
RNA11_F	73	10	208
RNA15_1	43	20	93
RNA11_F	73	11	1415
RNA15_1	43	21	3
RNA31_1	48	0	13
RNA11_F	73	12	1375
RNA15_1	43	22	2
RNA31_1	48	1	2
RNA11_F	73	13	264
RNA11_F	73	14	378
LSUB	44	0	99
RNA11_F	73	15	45510
LSUB	44	1	32
RNA11_F	73	16	1927
LSUB	44	2	7
RNA31_1	75	13	1
RNA11_F	73	17	354
LSUB	44	3	6
RNA11_F	73	18	2223
LSUB	44	4	4
RNA11_F	73	19	597
LSUB	44	5	10
RNA1	122	0	5
LSUB	44	6	14
RNA31_1	48	9	7
LSUB	44	7	10
RNA23t_1	51	0	126
LSUB	44	8	9
RNA23t_1	51	1	14
LSUB	44	9	7
RNA30	41	0	2077
RNA23t_1	51	2	5
RNA30	41	1	267
RNA23t_1	51	3	3
RNA5_F	128	0	4
RNA30	41	2	72
RNA23t_1	51	4	4
RNA30	41	3	89
RNA23t_1	51	5	4
RNA5_F	128	2	11
RNA30	41	4	53
RNA23t_1	51	6	5
RNA5_F	128	3	1
RNA30	41	5	45
RNA23t_1	51	7	3
RNA30	41	6	59
RNA23t_1	51	8	4
RNA5_F	128	5	2
RNA30	41	7	93
RNA23t_1	51	9	2
RNA30	41	8	69
RNA9	87	10	3
RNA30	41	9	87
RNA9	87	11	1
RNA5_F	128	8	7
RNA19	46	0	49
RNA9	87	12	179
RNA19	46	1	9
SSUD	99	30	1
RNA9	87	13	4
RNA19	46	2	6
RNA11_1	54	10	105
RNA19	46	3	4
RNA11_1	54	11	123
RNA19	46	4	2
SSUD	99	33	2
RNA11_1	54	12	83
RNA19	46	5	1
RNA34_F	136	10	25
RNA11_1	54	13	263
RNA3	85	0	7
RNA19	46	6	3
RNA42	57	17	1
RNA11_1	54	14	2054
RNA3	85	1	1
RNA11_1	54	15	158
RNA19	46	8	8
RNA11_1	54	16	49
RNA3	85	3	9
RNA19	46	9	1
RNA11_1	54	17	77
RNA3	85	4	142
RNA18	35	0	953
RNA11_1	54	18	24
RNA3	85	5	70
RNA16	71	10	1
RNA42	104	21	1
RNA18	35	1	136
RNA11_1	54	19	29
RNA3	85	6	40
RNA16	71	11	1
RNA18	35	2	72
RNA3	85	7	21
RNA16	71	12	1
RNA18	35	3	1337
RNA3	85	8	11
RNA16	71	13	1
RNA18	35	4	22200
RNA3	85	9	6
RNA16	71	14	9
RNA18	35	5	96
RNA18	35	6	12318
RNA15_1	21	0	2532
RNA18	35	7	30
RNA16	71	17	2
RNA15_1	21	1	336
RNA18	35	8	344
RNA16	71	18	4
RNA15_1	21	2	11
RNA18	35	9	42
RNA15_1	21	3	7
RNA17	89	36	1
RNA16	26	0	307
RNA16	26	1	3288
RNA16	26	2	20
RNA3	91	10	57
RNA16	26	3	5
RNA3	91	11	5
RNA16	26	4	11
RNA3	91	12	17
RNA16	26	5	1
RNA33_2	77	0	1
RNA16	26	6	2
RNA3	91	14	2
RNA5_1	63	20	1
RNA14	62	11	5
RNA3	91	15	1
RNA14	62	12	7
RNA14	62	13	3
RNA14	62	14	1
RNA14	62	16	5
RNA31_F	94	29	1
RNA36	44	11	1
RNA14	62	19	4
LSUB	47	0	21
LSUB	47	1	8
LSUB	47	2	5
LSUB	47	3	3
RNA23t_2	52	0	16
SSUA	130	10	24
RNA23t_2	52	1	3
SSUA	130	11	24
LSUB	47	5	6
SSUA	130	12	13
RNA23t_2	52	3	222
SSUA	130	13	41
LSUB	47	7	1
SSUE_F	67	19	1
RNA23t_1	54	0	22
SSUA	130	14	2
LSUB	47	8	1
